ray_id,ray_name,voxel_id,voxel_center_global_x,voxel_center_global_y,voxel_center_global_z,voxel_center_local_x,voxel_center_local_y,voxel_center_local_z,ray_origin_point,ray_origin_point,ray_origin_point,ray_target_position,ray_target_position,ray_target_position,x_collision_point,y_collision_point,z_collision_point,collision_point_global,collider_name,ray_length,voxwl_size,eye_global_position_x,eye_global_position_y,eye_global_position_z,eye_global_rotation_deg_x,eye_global_rotation_deg_y,eye_global_rotation_deg_z
0,left road,0,-3.50500011444092,0.0,5.5,-3.45000004768372,0.0,-1.45000004768372,-3.50500011444092,0.0,5.5,14.0307292938232,1.20470941066742,-1.36437737941742,13.3795194625854,1.15997111797333,-1.10946106910706,"(13.37952, 1.159971, -1.109461)",truck body CS,18.8698902130127,0.1,14.0307292938232,1.20470941066742,-1.36437737941742,0.00093356583879,90.0000093346673,0.00000000014326
1,left road,1,-3.40499997138977,0.0,5.5,-3.34999990463257,0.0,-1.45000004768372,-3.40499997138977,0.0,5.5,14.0307292938232,1.20470941066742,-1.36437737941742,13.3795099258423,1.1597136259079,-1.10799384117126,"(13.37951, 1.159714, -1.107994)",truck body CS,18.7769985198975,0.1,14.0307292938232,1.20470941066742,-1.36437737941742,0.00093356583879,90.0000093346673,0.00000000014326
2,left road,2,-3.3050000667572,0.0,5.5,-3.25,0.0,-1.45000004768372,-3.3050000667572,0.0,5.5,14.0307292938232,1.20470941066742,-1.36437737941742,13.3795499801636,1.1594569683075,-1.10653162002563,"(13.37955, 1.159457, -1.106532)",truck body CS,18.6841793060303,0.1,14.0307292938232,1.20470941066742,-1.36437737941742,0.00093356583879,90.0000093346673,0.00000000014326
3,left road,3,-3.20500016212463,0.0,5.5,-3.15000009536743,0.0,-1.45000004768372,-3.20500016212463,0.0,5.5,14.0307292938232,1.20470941066742,-1.36437737941742,13.3795938491821,1.15919756889343,-1.10505342483521,"(13.37959, 1.159198, -1.105053)",truck body CS,18.5914325714111,0.1,14.0307292938232,1.20470941066742,-1.36437737941742,0.00093356583879,90.0000093346673,0.00000000014326
4,left road,4,-3.10500001907349,0.0,5.5,-3.04999995231628,0.0,-1.45000004768372,-3.10500001907349,0.0,5.5,14.0307292938232,1.20470941066742,-1.36437737941742,13.3796367645264,1.15893483161926,-1.10355687141418,"(13.37964, 1.158935, -1.103557)",truck body CS,18.4987621307373,0.1,14.0307292938232,1.20470941066742,-1.36437737941742,0.00093356583879,90.0000093346673,0.00000000014326
5,left road,5,-3.00500011444092,0.0,5.5,-2.95000004768372,0.0,-1.45000004768372,-3.00500011444092,0.0,5.5,14.0307292938232,1.20470941066742,-1.36437737941742,13.3796796798706,1.15866935253143,-1.1020439863205,"(13.37968, 1.158669, -1.102044)",truck body CS,18.4061679840088,0.1,14.0307292938232,1.20470941066742,-1.36437737941742,0.00093356583879,90.0000093346673,0.00000000014326
6,left road,6,-2.90499997138977,0.0,5.5,-2.84999990463257,0.0,-1.45000004768372,-2.90499997138977,0.0,5.5,14.0307292938232,1.20470941066742,-1.36437737941742,13.3797264099121,1.1584005355835,-1.10051202774048,"(13.37973, 1.158401, -1.100512)",truck body CS,18.3136539459229,0.1,14.0307292938232,1.20470941066742,-1.36437737941742,0.00093356583879,90.0000093346673,0.00000000014326
7,left road,7,-2.8050000667572,0.0,5.5,-2.75,0.0,-1.45000004768372,-2.8050000667572,0.0,5.5,14.0307292938232,1.20470941066742,-1.36437737941742,13.3797655105591,1.15812838077545,-1.098961353302,"(13.37977, 1.158128, -1.098961)",truck body CS,18.2212181091309,0.1,14.0307292938232,1.20470941066742,-1.36437737941742,0.00093356583879,90.0000093346673,0.00000000014326
8,left road,8,-2.70500016212463,0.0,5.5,-2.65000009536743,0.0,-1.45000004768372,-2.70500016212463,0.0,5.5,14.0307292938232,1.20470941066742,-1.36437737941742,13.3798055648804,1.15785300731659,-1.09739220142365,"(13.37981, 1.157853, -1.097392)",truck body CS,18.1288623809814,0.1,14.0307292938232,1.20470941066742,-1.36437737941742,0.00093356583879,90.0000093346673,0.00000000014326
9,left road,9,-2.60500001907349,0.0,5.5,-2.54999995231628,0.0,-1.45000004768372,-2.60500001907349,0.0,5.5,14.0307292938232,1.20470941066742,-1.36437737941742,13.3798446655273,1.15757417678833,-1.0958034992218,"(13.37984, 1.157574, -1.095803)",truck body CS,18.0365867614746,0.1,14.0307292938232,1.20470941066742,-1.36437737941742,0.00093356583879,90.0000093346673,0.00000000014326
