ray_id,ray_name,voxel_id,voxel_center_global_x,voxel_center_global_y,voxel_center_global_z,voxel_center_local_x,voxel_center_local_y,voxel_center_local_z,ray_origin_point,ray_origin_point,ray_origin_point,ray_target_position,ray_target_position,ray_target_position,x_collision_point,y_collision_point,z_collision_point,collision_point_global,collider_name,ray_length,voxwl_size,eye_global_position_x,eye_global_position_y,eye_global_position_z,eye_global_rotation_deg_x,eye_global_rotation_deg_y,eye_global_rotation_deg_z
0,left road,0,-3.50500011444092,0.09999999403954,5.5,-3.45000004768372,-0.40000000596046,-1.45000004768372,-3.50500011444092,0.09999999403954,5.5,-1.36192977428436,1.20476293563843,8.28395652770996,-2.3631546497345,0.68862664699554,6.98331451416016,"(-2.363155, 0.688627, 6.983315)",truck body CS,3.68288826942444,0.1,-1.36192977428436,1.20476293563843,8.28395652770996,-0.00064197368643,-179.707058195454,-0.00000773227142
1,left road,1,-3.40499997138977,0.09999999403954,5.5,-3.34999990463257,-0.40000000596046,-1.45000004768372,-3.40499997138977,0.09999999403954,5.5,-1.36192977428436,1.20476293563843,8.28395652770996,-2.36348223686218,0.66318672895432,6.9192066192627,"(-2.363482, 0.663187, 6.919207)",truck body CS,3.6256103515625,0.1,-1.36192977428436,1.20476293563843,8.28395652770996,-0.00064197368643,-179.707058195454,-0.00000773227142
2,left road,2,-3.3050000667572,0.09999999403954,5.5,-3.25,-0.40000000596046,-1.45000004768372,-3.3050000667572,0.09999999403954,5.5,-1.36192977428436,1.20476293563843,8.28395652770996,-2.6182541847229,0.49045988917351,6.48394250869751,"(-2.618254, 0.49046, 6.483943)",truck body CS,3.57021522521973,0.1,-1.36192977428436,1.20476293563843,8.28395652770996,-0.00064197368643,-179.707058195454,-0.00000773227142
3,left road,3,-3.20500016212463,0.09999999403954,5.5,-3.15000009536743,-0.40000000596046,-1.45000004768372,-3.20500016212463,0.09999999403954,5.5,-1.36192977428436,1.20476293563843,8.28395652770996,-2.60220861434937,0.46132177114487,6.41051530838013,"(-2.602209, 0.461322, 6.410515)",truck body CS,3.51679158210754,0.1,-1.36192977428436,1.20476293563843,8.28395652770996,-0.00064197368643,-179.707058195454,-0.00000773227142
4,left road,4,-3.10500001907349,0.09999999403954,5.5,-3.04999995231628,-0.40000000596046,-1.45000004768372,-3.10500001907349,0.09999999403954,5.5,-1.36192977428436,1.20476293563843,8.28395652770996,-2.58283638954163,0.43094879388809,6.33397674560547,"(-2.582836, 0.430949, 6.333977)",truck body CS,3.46543049812317,0.1,-1.36192977428436,1.20476293563843,8.28395652770996,-0.00064197368643,-179.707058195454,-0.00000773227142
5,left road,5,-3.00500011444092,0.09999999403954,5.5,-2.95000004768372,-0.40000000596046,-1.45000004768372,-3.00500011444092,0.09999999403954,5.5,-1.36192977428436,1.20476293563843,8.28395652770996,-2.56892490386963,0.39320677518845,6.23886871337891,"(-2.568925, 0.393207, 6.238869)",truck body CS,3.41622519493103,0.1,-1.36192977428436,1.20476293563843,8.28395652770996,-0.00064197368643,-179.707058195454,-0.00000773227142
6,left road,6,-2.90499997138977,0.09999999403954,5.5,-2.84999990463257,-0.40000000596046,-1.45000004768372,-2.90499997138977,0.09999999403954,5.5,-1.36192977428436,1.20476293563843,8.28395652770996,-2.53294587135315,0.36637249588966,6.1712474822998,"(-2.532946, 0.366372, 6.171247)",truck body CS,3.36927008628845,0.1,-1.36192977428436,1.20476293563843,8.28395652770996,-0.00064197368643,-179.707058195454,-0.00000773227142
7,left road,7,-2.8050000667572,0.09999999403954,5.5,-2.75,-0.40000000596046,-1.45000004768372,-2.8050000667572,0.09999999403954,5.5,-1.36192977428436,1.20476293563843,8.28395652770996,-2.46114015579224,0.36324679851532,6.16337060928345,"(-2.46114, 0.363247, 6.163371)",truck body CS,3.3246603012085,0.1,-1.36192977428436,1.20476293563843,8.28395652770996,-0.00064197368643,-179.707058195454,-0.00000773227142
8,left road,8,-2.70500016212463,0.09999999403954,5.5,-2.65000009536743,-0.40000000596046,-1.45000004768372,-2.70500016212463,0.09999999403954,5.5,-1.36192977428436,1.20476293563843,8.28395652770996,-2.39474630355835,0.35520398616791,6.14310359954834,"(-2.394746, 0.355204, 6.143104)",truck body CS,3.28249192237854,0.1,-1.36192977428436,1.20476293563843,8.28395652770996,-0.00064197368643,-179.707058195454,-0.00000773227142
9,left road,9,-2.60500001907349,0.09999999403954,5.5,-2.54999995231628,-0.40000000596046,-1.45000004768372,-2.60500001907349,0.09999999403954,5.5,-1.36192977428436,1.20476293563843,8.28395652770996,-2.31558394432068,0.35721471905708,6.14817047119141,"(-2.315584, 0.357215, 6.14817)",truck body CS,3.24285960197449,0.1,-1.36192977428436,1.20476293563843,8.28395652770996,-0.00064197368643,-179.707058195454,-0.00000773227142
10,left road,10,-2.50500011444092,0.09999999403954,5.5,-2.45000004768372,-0.40000000596046,-1.45000004768372,-2.50500011444092,0.09999999403954,5.5,-1.36192977428436,1.20476293563843,8.28395652770996,-2.2402560710907,0.35587149858475,6.14478588104248,"(-2.240256, 0.355871, 6.144786)",truck body CS,3.20585799217224,0.1,-1.36192977428436,1.20476293563843,8.28395652770996,-0.00064197368643,-179.707058195454,-0.00000773227142
11,left road,11,-2.40499997138977,0.09999999403954,5.5,-2.34999990463257,-0.40000000596046,-1.45000004768372,-2.40499997138977,0.09999999403954,5.5,-1.36192977428436,1.20476293563843,8.28395652770996,-2.16355466842651,0.35572570562363,6.14441776275635,"(-2.163555, 0.355726, 6.144418)",truck body CS,3.17157864570618,0.1,-1.36192977428436,1.20476293563843,8.28395652770996,-0.00064197368643,-179.707058195454,-0.00000773227142
12,left road,12,-2.3050000667572,0.09999999403954,5.5,-2.25,-0.40000000596046,-1.45000004768372,-2.3050000667572,0.09999999403954,5.5,-1.36192977428436,1.20476293563843,8.28395652770996,-2.08679533004761,0.35561645030975,6.14414262771606,"(-2.086795, 0.355616, 6.144143)",truck body CS,3.14011096954346,0.1,-1.36192977428436,1.20476293563843,8.28395652770996,-0.00064197368643,-179.707058195454,-0.00000773227142
13,left road,13,-2.20500016212463,0.09999999403954,5.5,-2.15000009536743,-0.40000000596046,-1.45000004768372,-2.20500016212463,0.09999999403954,5.5,-1.36192977428436,1.20476293563843,8.28395652770996,-2.01001644134521,0.35550725460052,6.14386749267578,"(-2.010016, 0.355507, 6.143867)",truck body CS,3.1115403175354,0.1,-1.36192977428436,1.20476293563843,8.28395652770996,-0.00064197368643,-179.707058195454,-0.00000773227142
14,left road,14,-2.10500001907349,0.09999999403954,5.5,-2.04999995231628,-0.40000000596046,-1.45000004768372,-2.10500001907349,0.09999999403954,5.5,-1.36192977428436,1.20476293563843,8.28395652770996,-1.93321776390076,0.35539802908897,6.14359283447266,"(-1.933218, 0.355398, 6.143593)",truck body CS,3.08594703674316,0.1,-1.36192977428436,1.20476293563843,8.28395652770996,-0.00064197368643,-179.707058195454,-0.00000773227142
15,left road,15,-2.00500011444092,0.09999999403954,5.5,-1.95000004768372,-0.40000000596046,-1.45000004768372,-2.00500011444092,0.09999999403954,5.5,-1.36192977428436,1.20476293563843,8.28395652770996,-1.85639917850494,0.3552887737751,6.14331674575806,"(-1.856399, 0.355289, 6.143317)",truck body CS,3.06340575218201,0.1,-1.36192977428436,1.20476293563843,8.28395652770996,-0.00064197368643,-179.707058195454,-0.00000773227142
16,left road,16,-1.90499997138977,0.09999999403954,5.5,-1.85000002384186,-0.40000000596046,-1.45000004768372,-1.90499997138977,0.09999999403954,5.5,-1.36192977428436,1.20476293563843,8.28395652770996,-1.77956092357636,0.35517948865891,6.14304113388062,"(-1.779561, 0.355179, 6.143041)",truck body CS,3.04398441314697,0.1,-1.36192977428436,1.20476293563843,8.28395652770996,-0.00064197368643,-179.707058195454,-0.00000773227142
