ray_id,ray_name,voxel_id,voxel_center_global_x,voxel_center_global_y,voxel_center_global_z,voxel_center_local_x,voxel_center_local_y,voxel_center_local_z,ray_origin_point,ray_origin_point,ray_origin_point,ray_target_position,ray_target_position,ray_target_position,x_collision_point,y_collision_point,z_collision_point,collision_point_global,collider_name,ray_length,voxwl_size,eye_global_position_x,eye_global_position_y,eye_global_position_z,eye_global_rotation_deg_x,eye_global_rotation_deg_y,eye_global_rotation_deg_z
0,left road,0,-3.50500011444092,0.19999998807907,5.5,-3.45000004768372,-0.80000001192093,-1.45000004768372,-3.50500011444092,0.19999998807907,5.5,-1.36161041259766,1.20476233959198,3.40032458305359,-2.45199012756348,0.69362217187881,4.46846628189087,"(-2.45199, 0.693622, 4.468466)",truck body CS,3.16422247886658,0.1,-1.36161041259766,1.20476233959198,3.40032458305359,0.00088480266955,178.98645957764,-0.00001869669966
1,left road,1,-3.40499997138977,0.19999998807907,5.5,-3.34999990463257,-0.80000001192093,-1.45000004768372,-3.40499997138977,0.19999998807907,5.5,-1.36161041259766,1.20476233959198,3.40032458305359,-2.40452909469604,0.69194513559341,4.4719705581665,"(-2.404529, 0.691945, 4.471971)",truck body CS,3.09735774993896,0.1,-1.36161041259766,1.20476233959198,3.40032458305359,0.00088480266955,178.98645957764,-0.00001869669966
2,left road,2,-3.3050000667572,0.19999998807907,5.5,-3.25,-0.80000001192093,-1.45000004768372,-3.3050000667572,0.19999998807907,5.5,-1.36161041259766,1.20476233959198,3.40032458305359,-2.39755725860596,0.66916191577911,4.51958179473877,"(-2.397557, 0.669162, 4.519582)",truck body CS,3.03231739997864,0.1,-1.36161041259766,1.20476233959198,3.40032458305359,0.00088480266955,178.98645957764,-0.00001869669966
3,left road,3,-3.20500016212463,0.19999998807907,5.5,-3.15000009536743,-0.80000001192093,-1.45000004768372,-3.20500016212463,0.19999998807907,5.5,-1.36161041259766,1.20476233959198,3.40032458305359,-2.40002822875977,0.63875997066498,4.5831127166748,"(-2.400028, 0.63876, 4.583113)",truck body CS,2.96922063827515,0.1,-1.36161041259766,1.20476233959198,3.40032458305359,0.00088480266955,178.98645957764,-0.00001869669966
4,left road,4,-3.10500001907349,0.19999998807907,5.5,-3.04999995231628,-0.80000001192093,-1.45000004768372,-3.10500001907349,0.19999998807907,5.5,-1.36161041259766,1.20476233959198,3.40032458305359,-2.5401394367218,0.52554428577423,4.8197021484375,"(-2.540139, 0.525544, 4.819702)",truck body CS,2.90819382667542,0.1,-1.36161041259766,1.20476233959198,3.40032458305359,0.00088480266955,178.98645957764,-0.00001869669966
5,left road,5,-3.00500011444092,0.19999998807907,5.5,-2.95000004768372,-0.80000001192093,-1.45000004768372,-3.00500011444092,0.19999998807907,5.5,-1.36161041259766,1.20476233959198,3.40032458305359,-2.47850275039673,0.5218985080719,4.82732105255127,"(-2.478503, 0.521899, 4.827321)",truck body CS,2.84937071800232,0.1,-1.36161041259766,1.20476233959198,3.40032458305359,0.00088480266955,178.98645957764,-0.00001869669966
6,left road,6,-2.90499997138977,0.19999998807907,5.5,-2.84999990463257,-0.80000001192093,-1.45000004768372,-2.90499997138977,0.19999998807907,5.5,-1.36161041259766,1.20476233959198,3.40032458305359,-2.6372377872467,0.37431579828262,5.13572788238525,"(-2.637238, 0.374316, 5.135728)",truck body CS,2.79289031028748,0.1,-1.36161041259766,1.20476233959198,3.40032458305359,0.00088480266955,178.98645957764,-0.00001869669966
7,left road,7,-2.8050000667572,0.19999998807907,5.5,-2.75,-0.80000001192093,-1.45000004768372,-2.8050000667572,0.19999998807907,5.5,-1.36161041259766,1.20476233959198,3.40032458305359,-2.6255578994751,0.32491195201874,5.23896837234497,"(-2.625558, 0.324912, 5.238968)",truck body CS,2.7388973236084,0.1,-1.36161041259766,1.20476233959198,3.40032458305359,0.00088480266955,178.98645957764,-0.00001869669966
8,left road,8,-2.70500016212463,0.19999998807907,5.5,-2.65000009536743,-0.80000001192093,-1.45000004768372,-2.70500016212463,0.19999998807907,5.5,-1.36161041259766,1.20476233959198,3.40032458305359,-2.58320569992065,0.29109370708466,5.30963897705078,"(-2.583206, 0.291094, 5.309639)",truck body CS,2.68754172325134,0.1,-1.36161041259766,1.20476233959198,3.40032458305359,0.00088480266955,178.98645957764,-0.00001869669966
9,left road,9,-2.60500001907349,0.19999998807907,5.5,-2.54999995231628,-0.80000001192093,-1.45000004768372,-2.60500001907349,0.19999998807907,5.5,-1.36161041259766,1.20476233959198,3.40032458305359,-2.47763657569885,0.30292013287544,5.28492546081543,"(-2.477637, 0.30292, 5.284925)",truck body CS,2.63897752761841,0.1,-1.36161041259766,1.20476233959198,3.40032458305359,0.00088480266955,178.98645957764,-0.00001869669966
