ray_id,ray_name,voxel_id,voxel_center_global_x,voxel_center_global_y,voxel_center_global_z,voxel_center_local_x,voxel_center_local_y,voxel_center_local_z,ray_origin_point,ray_origin_point,ray_origin_point,ray_target_position,ray_target_position,ray_target_position,x_collision_point,y_collision_point,z_collision_point,collision_point_global,collider_name,ray_length,voxwl_size,eye_global_position_x,eye_global_position_y,eye_global_position_z,eye_global_rotation_deg_x,eye_global_rotation_deg_y,eye_global_rotation_deg_z
0,left road,0,-3.50500011444092,0.19999998807907,5.5,-3.45000004768372,-0.80000001192093,-1.45000004768372,-3.50500011444092,0.19999998807907,5.5,13.4850454330444,1.20471751689911,-1.36407291889191,12.8454055786133,1.16689193248749,-1.1056535243988,"(12.84541, 1.166892, -1.105654)",truck body CS,18.3517475128174,0.1,13.4850454330444,1.20471751689911,-1.36407291889191,0.00083670223792,90.0412226961192,0.00000063713716
1,left road,1,-3.40499997138977,0.19999998807907,5.5,-3.34999990463257,-0.80000001192093,-1.45000004768372,-3.40499997138977,0.19999998807907,5.5,13.4850454330444,1.20471751689911,-1.36407291889191,12.845513343811,1.16667437553406,-1.104168176651,"(12.84551, 1.166674, -1.104168)",truck body CS,18.259204864502,0.1,13.4850454330444,1.20471751689911,-1.36407291889191,0.00083670223792,90.0412226961192,0.00000063713716
2,left road,2,-3.3050000667572,0.19999998807907,5.5,-3.25,-0.80000001192093,-1.45000004768372,-3.3050000667572,0.19999998807907,5.5,13.4850454330444,1.20471751689911,-1.36407291889191,12.8456182479858,1.16645419597626,-1.10266375541687,"(12.84562, 1.166454, -1.102664)",truck body CS,18.1667442321777,0.1,13.4850454330444,1.20471751689911,-1.36407291889191,0.00083670223792,90.0412226961192,0.00000063713716
3,left road,3,-3.20500016212463,0.19999998807907,5.5,-3.15000009536743,-0.80000001192093,-1.45000004768372,-3.20500016212463,0.19999998807907,5.5,13.4850454330444,1.20471751689911,-1.36407291889191,12.8457260131836,1.1662312746048,-1.10114049911499,"(12.84573, 1.166231, -1.10114)",truck body CS,18.0743637084961,0.1,13.4850454330444,1.20471751689911,-1.36407291889191,0.00083670223792,90.0412226961192,0.00000063713716
4,left road,4,-3.10500001907349,0.19999998807907,5.5,-3.04999995231628,-0.80000001192093,-1.45000004768372,-3.10500001907349,0.19999998807907,5.5,13.4850454330444,1.20471751689911,-1.36407291889191,12.8458261489868,1.1660053730011,-1.09959650039673,"(12.84583, 1.166005, -1.099597)",truck body CS,17.9820613861084,0.1,13.4850454330444,1.20471751689911,-1.36407291889191,0.00083670223792,90.0412226961192,0.00000063713716
5,left road,5,-3.00500011444092,0.19999998807907,5.5,-2.95000004768372,-0.80000001192093,-1.45000004768372,-3.00500011444092,0.19999998807907,5.5,13.4850454330444,1.20471751689911,-1.36407291889191,12.8459367752075,1.16577744483948,-1.09803974628448,"(12.84594, 1.165777, -1.09804)",truck body CS,17.8898448944092,0.1,13.4850454330444,1.20471751689911,-1.36407291889191,0.00083670223792,90.0412226961192,0.00000063713716
6,left road,6,-2.90499997138977,0.19999998807907,5.5,-2.84999990463257,-0.80000001192093,-1.45000004768372,-2.90499997138977,0.19999998807907,5.5,13.4850454330444,1.20471751689911,-1.36407291889191,12.8460493087769,1.1655467748642,-1.09646332263947,"(12.84605, 1.165547, -1.096463)",truck body CS,17.7977123260498,0.1,13.4850454330444,1.20471751689911,-1.36407291889191,0.00083670223792,90.0412226961192,0.00000063713716
7,left road,7,-2.8050000667572,0.19999998807907,5.5,-2.75,-0.80000001192093,-1.45000004768372,-2.8050000667572,0.19999998807907,5.5,13.4850454330444,1.20471751689911,-1.36407291889191,12.8461542129517,1.16531276702881,-1.09486556053162,"(12.84615, 1.165313, -1.094866)",truck body CS,17.7056636810303,0.1,13.4850454330444,1.20471751689911,-1.36407291889191,0.00083670223792,90.0412226961192,0.00000063713716
8,left road,8,-2.70500016212463,0.19999998807907,5.5,-2.65000009536743,-0.80000001192093,-1.45000004768372,-2.70500016212463,0.19999998807907,5.5,13.4850454330444,1.20471751689911,-1.36407291889191,12.8462619781494,1.16507601737976,-1.09324717521667,"(12.84626, 1.165076, -1.093247)",truck body CS,17.6137027740479,0.1,13.4850454330444,1.20471751689911,-1.36407291889191,0.00083670223792,90.0412226961192,0.00000063713716
9,left road,9,-2.60500001907349,0.19999998807907,5.5,-2.54999995231628,-0.80000001192093,-1.45000004768372,-2.60500001907349,0.19999998807907,5.5,13.4850454330444,1.20471751689911,-1.36407291889191,12.846378326416,1.16483688354492,-1.09161400794983,"(12.84638, 1.164837, -1.091614)",truck body CS,17.5218296051025,0.1,13.4850454330444,1.20471751689911,-1.36407291889191,0.00083670223792,90.0412226961192,0.00000063713716
10,left road,10,-2.50500011444092,0.19999998807907,5.5,-2.45000004768372,-0.80000001192093,-1.45000004768372,-2.50500011444092,0.19999998807907,5.5,13.4850454330444,1.20471751689911,-1.36407291889191,12.8464946746826,1.16459476947784,-1.08996021747589,"(12.84649, 1.164595, -1.08996)",truck body CS,17.430046081543,0.1,13.4850454330444,1.20471751689911,-1.36407291889191,0.00083670223792,90.0412226961192,0.00000063713716
11,left road,11,-2.40499997138977,0.19999998807907,5.5,-2.34999990463257,-0.80000001192093,-1.45000004768372,-2.40499997138977,0.19999998807907,5.5,13.4850454330444,1.20471751689911,-1.36407291889191,12.8466100692749,1.16434967517853,-1.08828556537628,"(12.84661, 1.16435, -1.088286)",truck body CS,17.3383522033691,0.1,13.4850454330444,1.20471751689911,-1.36407291889191,0.00083670223792,90.0412226961192,0.00000063713716
12,left road,12,-2.3050000667572,0.19999998807907,5.5,-2.25,-0.80000001192093,-1.45000004768372,-2.3050000667572,0.19999998807907,5.5,13.4850454330444,1.20471751689911,-1.36407291889191,12.8467245101929,1.16410136222839,-1.0865889787674,"(12.84672, 1.164101, -1.086589)",truck body CS,17.246753692627,0.1,13.4850454330444,1.20471751689911,-1.36407291889191,0.00083670223792,90.0412226961192,0.00000063713716
13,left road,13,-2.20500016212463,0.19999998807907,5.5,-2.15000009536743,-0.80000001192093,-1.45000004768372,-2.20500016212463,0.19999998807907,5.5,13.4850454330444,1.20471751689911,-1.36407291889191,12.8468418121338,1.16384983062744,-1.08487105369568,"(12.84684, 1.16385, -1.084871)",truck body CS,17.1552467346191,0.1,13.4850454330444,1.20471751689911,-1.36407291889191,0.00083670223792,90.0412226961192,0.00000063713716
