ray_id,ray_name,voxel_id,voxel_center_global_x,voxel_center_global_y,voxel_center_global_z,voxel_center_local_x,voxel_center_local_y,voxel_center_local_z,ray_origin_point,ray_origin_point,ray_origin_point,ray_target_position,ray_target_position,ray_target_position,x_collision_point,y_collision_point,z_collision_point,collision_point_global,collider_name,ray_length,voxwl_size,eye_global_position_x,eye_global_position_y,eye_global_position_z,eye_global_rotation_deg_x,eye_global_rotation_deg_y,eye_global_rotation_deg_z
0,left road,0,-3.50500011444092,0.09999999403954,5.5,-3.45000004768372,-0.40000000596046,-1.45000004768372,-3.50500011444092,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.7704439163208,1.14992380142212,-1.0151891708374,"(8.770444, 1.149924, -1.015189)",truck body CS,14.6648330688477,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
1,left road,1,-3.40499997138977,0.09999999403954,5.5,-3.34999990463257,-0.40000000596046,-1.45000004768372,-3.40499997138977,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.77134799957275,1.14957392215729,-1.01301777362823,"(8.771348, 1.149574, -1.013018)",truck body CS,14.5768308639526,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
2,left road,2,-3.3050000667572,0.09999999403954,5.5,-3.25,-0.40000000596046,-1.45000004768372,-3.3050000667572,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.77259922027588,1.1492486000061,-1.0109988451004,"(8.772599, 1.149249, -1.010999)",truck body CS,14.4889850616455,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
3,left road,3,-3.20500016212463,0.09999999403954,5.5,-3.15000009536743,-0.40000000596046,-1.45000004768372,-3.20500016212463,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.77516174316406,1.14903295040131,-1.00966119766235,"(8.775162, 1.149033, -1.009661)",truck body CS,14.4012975692749,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
4,left road,4,-3.10500001907349,0.09999999403954,5.5,-3.04999995231628,-0.40000000596046,-1.45000004768372,-3.10500001907349,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.77775478363037,1.14881658554077,-1.00831770896912,"(8.777755, 1.148817, -1.008318)",truck body CS,14.3137702941895,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
5,left road,5,-3.00500011444092,0.09999999403954,5.5,-2.95000004768372,-0.40000000596046,-1.45000004768372,-3.00500011444092,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.78044319152832,1.14860534667969,-1.00700676441193,"(8.780443, 1.148605, -1.007007)",truck body CS,14.2264089584351,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
6,left road,6,-2.90499997138977,0.09999999403954,5.5,-2.84999990463257,-0.40000000596046,-1.45000004768372,-2.90499997138977,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.7831563949585,1.14839267730713,-1.00568795204163,"(8.783156, 1.148393, -1.005688)",truck body CS,14.139214515686,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
7,left road,7,-2.8050000667572,0.09999999403954,5.5,-2.75,-0.40000000596046,-1.45000004768372,-2.8050000667572,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.78686904907227,1.14826679229736,-1.00490665435791,"(8.786869, 1.148267, -1.004907)",truck body CS,14.052191734314,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
8,left road,8,-2.70500016212463,0.09999999403954,5.5,-2.65000009536743,-0.40000000596046,-1.45000004768372,-2.70500016212463,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.79104423522949,1.14818131923676,-1.00437593460083,"(8.791044, 1.148181, -1.004376)",truck body CS,13.9653406143188,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
9,left road,9,-2.60500001907349,0.09999999403954,5.5,-2.54999995231628,-0.40000000596046,-1.45000004768372,-2.60500001907349,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.795241355896,1.14809632301331,-1.00384831428528,"(8.795241, 1.148096, -1.003848)",truck body CS,13.8786668777466,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
10,left road,10,-2.50500011444092,0.09999999403954,5.5,-2.45000004768372,-0.40000000596046,-1.45000004768372,-2.50500011444092,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.79977321624756,1.14804100990295,-1.00350558757782,"(8.799773, 1.148041, -1.003506)",truck body CS,13.7921752929688,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
11,left road,11,-2.40499997138977,0.09999999403954,5.5,-2.34999990463257,-0.40000000596046,-1.45000004768372,-2.40499997138977,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.80451107025146,1.14800369739532,-1.00327455997467,"(8.804511, 1.148004, -1.003275)",truck body CS,13.7058658599854,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
12,left road,12,-2.3050000667572,0.09999999403954,5.5,-2.25,-0.40000000596046,-1.45000004768372,-2.3050000667572,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.80925178527832,1.14796650409698,-1.00304293632507,"(8.809252, 1.147967, -1.003043)",truck body CS,13.6197452545166,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
13,left road,13,-2.20500016212463,0.09999999403954,5.5,-2.15000009536743,-0.40000000596046,-1.45000004768372,-2.20500016212463,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.81400203704834,1.14792919158936,-1.0028121471405,"(8.814002, 1.147929, -1.002812)",truck body CS,13.5338144302368,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
14,left road,14,-2.10500001907349,0.09999999403954,5.5,-2.04999995231628,-0.40000000596046,-1.45000004768372,-2.10500001907349,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.81880760192871,1.1478967666626,-1.00261068344116,"(8.818808, 1.147897, -1.002611)",truck body CS,13.4480781555176,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
15,left road,15,-2.00500011444092,0.09999999403954,5.5,-1.95000004768372,-0.40000000596046,-1.45000004768372,-2.00500011444092,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.82424068450928,1.14792442321777,-1.00278174877167,"(8.824241, 1.147924, -1.002782)",truck body CS,13.3625411987305,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
16,left road,16,-1.90499997138977,0.09999999403954,5.5,-1.85000002384186,-0.40000000596046,-1.45000004768372,-1.90499997138977,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.82531929016113,1.14752745628357,-1.00031852722168,"(8.825319, 1.147527, -1.000319)",truck body CS,13.2772045135498,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
17,left road,17,-1.80499994754791,0.09999999403954,5.5,-1.75,-0.40000000596046,-1.45000004768372,-1.80499994754791,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.82827091217041,1.14730787277222,-0.99895602464676,"(8.828271, 1.147308, -0.998956)",truck body CS,13.1920747756958,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
18,left road,18,-1.70499992370605,0.09999999403954,5.5,-1.64999997615814,-0.40000000596046,-1.45000004768372,-1.70499992370605,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.8333911895752,1.14729976654053,-0.99890583753586,"(8.833391, 1.1473, -0.998906)",truck body CS,13.1071548461914,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
19,left road,19,-1.6049998998642,0.09999999403954,5.5,-1.54999995231628,-0.40000000596046,-1.45000004768372,-1.6049998998642,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.83901882171631,1.14734244346619,-0.99917161464691,"(8.839019, 1.147342, -0.999172)",truck body CS,13.0224485397339,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
20,left road,20,-1.50499999523163,0.09999999403954,5.5,-1.45000004768372,-0.40000000596046,-1.45000004768372,-1.50499999523163,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.84466457366943,1.14738798141479,-0.99945276975632,"(8.844665, 1.147388, -0.999453)",truck body CS,12.9379625320435,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
21,left road,21,-1.40499997138977,0.09999999403954,5.5,-1.35000002384186,-0.40000000596046,-1.45000004768372,-1.40499997138977,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.87174797058105,1.14962375164032,-1.01332747936249,"(8.871748, 1.149624, -1.013327)",truck body CS,12.8536968231201,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
22,left road,22,-1.30499994754791,0.09999999403954,5.5,-1.25,-0.40000000596046,-1.45000004768372,-1.30499994754791,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.87641048431396,1.1495897769928,-1.01311635971069,"(8.87641, 1.14959, -1.013116)",truck body CS,12.7696599960327,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
23,left road,23,-1.20499992370605,0.09999999403954,5.5,-1.14999997615814,-0.40000000596046,-1.45000004768372,-1.20499992370605,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.88111591339111,1.14955973625183,-1.01292991638184,"(8.881116, 1.14956, -1.01293)",truck body CS,12.6858530044556,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
24,left road,24,-1.1049998998642,0.09999999403954,5.5,-1.04999995231628,-0.40000000596046,-1.45000004768372,-1.1049998998642,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.88601398468018,1.14954948425293,-1.01286554336548,"(8.886014, 1.149549, -1.012866)",truck body CS,12.6022834777832,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
25,left road,25,-1.00499999523163,0.09999999403954,5.5,-0.94999998807907,-0.40000000596046,-1.45000004768372,-1.00499999523163,0.09999999403954,5.5,9.41161918640137,1.20476377010345,-1.35549259185791,8.89159393310547,1.14961099624634,-1.01324772834778,"(8.891594, 1.149611, -1.013248)",truck body CS,12.5189552307129,0.1,9.41161918640137,1.20476377010345,-1.35549259185791,0.00047311222525,90.1959059902525,0.00000241075541
