ray_id,ray_name,voxel_id,voxel_center_global_x,voxel_center_global_y,voxel_center_global_z,voxel_center_local_x,voxel_center_local_y,voxel_center_local_z,ray_origin_point,ray_origin_point,ray_origin_point,ray_target_position,ray_target_position,ray_target_position,x_collision_point,y_collision_point,z_collision_point,collision_point_global,collider_name,ray_length,voxwl_size,eye_global_position_x,eye_global_position_y,eye_global_position_z,eye_global_rotation_deg_x,eye_global_rotation_deg_y,eye_global_rotation_deg_z
0,left road,0,-3.50500011444092,0.0,5.5,-3.45000004768372,0.0,-1.45000004768372,-3.50500011444092,0.0,5.5,2.90604209899902,1.20475625991821,-1.29676616191864,2.35829019546509,1.10182332992554,-0.71605896949768,"(2.35829, 1.101823, -0.716059)",truck body CS,9.42066478729248,0.1,2.90604209899902,1.20475625991821,-1.29676616191864,-0.00079075755349,92.7788444777303,-0.00002772574419
1,left road,1,-3.40499997138977,0.0,5.5,-3.34999990463257,0.0,-1.45000004768372,-3.40499997138977,0.0,5.5,2.90604209899902,1.20475625991821,-1.29676616191864,2.36061525344849,1.10063624382019,-0.70936185121536,"(2.360615, 1.100636, -0.709362)",truck body CS,9.3528995513916,0.1,2.90604209899902,1.20475625991821,-1.29676616191864,-0.00079075755349,92.7788444777303,-0.00002772574419
2,left road,2,-3.3050000667572,0.0,5.5,-3.25,0.0,-1.45000004768372,-3.3050000667572,0.0,5.5,2.90604209899902,1.20475625991821,-1.29676616191864,2.36350584030151,1.09952044487,-0.70306742191315,"(2.363506, 1.09952, -0.703067)",truck body CS,9.28571605682373,0.1,2.90604209899902,1.20475625991821,-1.29676616191864,-0.00079075755349,92.7788444777303,-0.00002772574419
3,left road,3,-3.20500016212463,0.0,5.5,-3.15000009536743,0.0,-1.45000004768372,-3.20500016212463,0.0,5.5,2.90604209899902,1.20475625991821,-1.29676616191864,2.36782884597778,1.09865069389343,-0.69816046953201,"(2.367829, 1.098651, -0.69816)",truck body CS,9.2191276550293,0.1,2.90604209899902,1.20475625991821,-1.29676616191864,-0.00079075755349,92.7788444777303,-0.00002772574419
4,left road,4,-3.10500001907349,0.0,5.5,-3.04999995231628,0.0,-1.45000004768372,-3.10500001907349,0.0,5.5,2.90604209899902,1.20475625991821,-1.29676616191864,2.37261509895325,1.09784483909607,-0.69361388683319,"(2.372615, 1.097845, -0.693614)",truck body CS,9.15314674377441,0.1,2.90604209899902,1.20475625991821,-1.29676616191864,-0.00079075755349,92.7788444777303,-0.00002772574419
5,left road,5,-3.00500011444092,0.0,5.5,-2.95000004768372,0.0,-1.45000004768372,-3.00500011444092,0.0,5.5,2.90604209899902,1.20475625991821,-1.29676616191864,2.37747502326965,1.09702658653259,-0.68899828195572,"(2.377475, 1.097027, -0.688998)",truck body CS,9.08778762817383,0.1,2.90604209899902,1.20475625991821,-1.29676616191864,-0.00079075755349,92.7788444777303,-0.00002772574419
6,left road,6,-2.90499997138977,0.0,5.5,-2.84999990463257,0.0,-1.45000004768372,-2.90499997138977,0.0,5.5,2.90604209899902,1.20475625991821,-1.29676616191864,2.38240885734558,1.09619557857513,-0.68430978059769,"(2.382409, 1.096196, -0.68431)",truck body CS,9.02306365966797,0.1,2.90604209899902,1.20475625991821,-1.29676616191864,-0.00079075755349,92.7788444777303,-0.00002772574419
7,left road,7,-2.8050000667572,0.0,5.5,-2.75,0.0,-1.45000004768372,-2.8050000667572,0.0,5.5,2.90604209899902,1.20475625991821,-1.29676616191864,2.38741946220398,1.0953516960144,-0.67954862117767,"(2.387419, 1.095352, -0.679549)",truck body CS,8.95898818969727,0.1,2.90604209899902,1.20475625991821,-1.29676616191864,-0.00079075755349,92.7788444777303,-0.00002772574419
8,left road,8,-2.70500016212463,0.0,5.5,-2.65000009536743,0.0,-1.45000004768372,-2.70500016212463,0.0,5.5,2.90604209899902,1.20475625991821,-1.29676616191864,2.39250922203064,1.09449481964111,-0.67471432685852,"(2.392509, 1.094495, -0.674714)",truck body CS,8.89557552337646,0.1,2.90604209899902,1.20475625991821,-1.29676616191864,-0.00079075755349,92.7788444777303,-0.00002772574419
9,left road,9,-2.60500001907349,0.0,5.5,-2.54999995231628,0.0,-1.45000004768372,-2.60500001907349,0.0,5.5,2.90604209899902,1.20475625991821,-1.29676616191864,2.39767932891846,1.09362435340881,-0.66980385780334,"(2.397679, 1.093624, -0.669804)",truck body CS,8.83283996582031,0.1,2.90604209899902,1.20475625991821,-1.29676616191864,-0.00079075755349,92.7788444777303,-0.00002772574419
